id,authors,title,journal,year,abstract,keywords,link
409,"Peterson M.F., Castro S.L.",Measurement metrics at aggregate levels of analysis: Implications for organization culture research and the GLOBE project,Leadership Quarterly,2006,"We propose that scholars who are interested in group, organizational, or societal constructs should consider three approaches to designing aggregate measures. The typical approach to aggregate measure design in organization studies is to create measures based on individual-level metric structures, then evaluate whether the individual level measures can be aggregated. We propose that the field continue to use this approach for fundamentally individual-level constructs, but to also make greater use of two alternative approaches that are now only occasionally used. One approach used in cross-cultural research is to aggregate items to the target level, then evaluate measurement structure based on the relationships among items at the target level. Another approach is to aggregate individual-level scales to the target level, then evaluate measure characteristics based on the relationships among scales at the target level. We also recommend that constructing measures based on relationships among items or among scales at aggregate levels offers an approach to studying organizational culture that is distinct from organizational climate. We apply the distinctions between different approaches to aggregate measure design to a recent Leadership Quarterly article and to the GLOBE project on which that article is based. © 2006.",Aggregation; Level of analysis; National culture; Organizational culture; Psychometrics,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748959223&doi=10.1016%2fj.leaqua.2006.07.001&partnerID=40&md5=68dc7b413653a579ea72bfa1fb682427
408,"Dickson M.W., Resick C.J., Hanges P.J.",Systematic variation in organizationally-shared cognitive prototypes of effective leadership based on organizational form,Leadership Quarterly,2006,"This study examined whether the content of organizationally-shared cognitive prototypes of effective leadership varies in predictable fashion according to the degree to which organizations are mechanistic or organic. Data for this study come from the GLOBE Project [House, R. J., Hanges, P. J., Javidan, M., Dorfman, P. W., & Gupta V. (Eds.) (2004). Culture, leadership, and organizanizations: The GLOBE study of 62 societies. Thousand Oaks, CA: Sage]. First, we identified several different styles of leadership, and tested whether there is within-organization consensus in the perceived effectiveness of these different styles of leadership (i.e., whether cognitive prototypes of effective leadership are shared within organizations). We then investigated whether the organizationally-shared perception of effective leadership was related to the degree to which organizational cultures were characterized as having mechanistic or organic policies and practices or shared values. Results indicated that the organizationally-shared prototypes of effective leadership varied, in some cases, based on the degree to which organizations reflected mechanistic or organic organizational forms. Implications regarding the linkages between organizational factors and prototypes of effective leadership are discussed. © 2006.",Mechanistic-organic; Organizational form; Prototypes,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748958171&doi=10.1016%2fj.leaqua.2006.07.005&partnerID=40&md5=8dcbc286e0f79630e28b957e2e030923
407,"Paunonen S.V., Lönnqvist J.-E., Verkasalo M., Leikas S., Nissinen V.",Narcissism and emergent leadership in military cadets,Leadership Quarterly,2006,"Some 200 military cadets rated themselves and other members of their platoons on a variety of variables, including the quality of their leadership behaviors. They also completed standardized personality questionnaires measuring the positive and negative aspects of narcissism. Strong predictions were found for variables related to the two sides of that construct. The best rated leaders exemplified the bright side of narcissism while suppressing the dark side-emergent leaders were measured to be high in egotism and self-esteem but low in manipulativeness and impression management. Big Five personality factors were only marginally successful in predicting emergent leadership in this study. The data are discussed in terms of their relevance to identifying potentially destructive leaders in a group. © 2006 Elsevier Inc. All rights reserved.",Leadership; Military; Narcissism; Personality,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748957215&doi=10.1016%2fj.leaqua.2006.06.003&partnerID=40&md5=782a14938ae82ab17b7e65851bd340b9
406,"Hiller N.J., Day D.V., Vance R.J.",Collective enactment of leadership roles and team effectiveness: A field study,Leadership Quarterly,2006,"Based on role enactment theory, leadership task theory, and emerging notions of leadership as a collective process, this study examined the existence and performance correlates of collective team leadership in state department of transportation road maintenance teams. Confirmatory factor analysis (n = 277) supported a hypothesized four-factor model consisting of: planning and organizing, problem-solving, support and consideration, and development and mentoring. Collective leadership enactment within teams was positively related to mean level of team members' collectivism, but not power distance. The mean level of collective leadership within a team, particularly the development and mentoring dimension, predicted supervisor-rated team performance (n = 45). Future research and team management implications for conceptualizing collective leadership as concertive role enactment are discussed. © 2006 Elsevier Inc. All rights reserved.",Collectivism; Power distance; Roles; Shared leadership; Team effectiveness,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746152780&doi=10.1016%2fj.leaqua.2006.04.004&partnerID=40&md5=135f19bea2f5d85d8a1e038a29de3cee
405,"Hogg M.A., Fielding K.S., Johnson D., Masser B., Russell E., Svensson A.",Demographic category membership and leadership in small groups: A social identity analysis,Leadership Quarterly,2006,"Developing the social identity theory of leadership (e.g., [Hogg, M. A. (2001). A social identity theory of leadership. Personality and Social Psychology Review, 5, 184-200]), an experiment (N = 257) tested the hypothesis that as group members identify more strongly with their group (salience) their evaluations of leadership effectiveness become more strongly influenced by the extent to which their demographic stereotype-based impressions of their leader match the norm of the group (prototypicality). Participants, with more or less traditional gender attitudes (orientation), were members, under high or low group salience conditions (salience), of non-interactive laboratory groups that had ""instrumental"" or ""expressive"" group norms (norm), and a male or female leader (leader gender). As predicted, these four variables interacted significantly to affect perceptions of leadership effectiveness. Reconfiguration of the eight conditions formed by orientation, norm and leader gender produced a single prototypicality variable. Irrespective of participant gender, prototypical leaders were considered more effective in high then low salience groups, and in high salience groups prototypical leaders were more effective than less prototypical leaders. Alternative explanations based on status characteristics and role incongruity theory do not account well for the findings. Implications of these results for the glass ceiling effect and for a wider social identity analysis of the impact of demographic group membership on leadership in small groups are discussed. © 2006 Elsevier Inc. All rights reserved.",Ambivalent sexism; Demographic categories; Gender; Social identity,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745963359&doi=10.1016%2fj.leaqua.2006.04.007&partnerID=40&md5=e5c9561060f323ef4d486d3c202c9606
404,"Balkundi P., Kilduff M.","Erratum to ""The ties that lead: A social network approach to leadership"" [The Leadership Quarterly 16 (2005) 941-961]",Leadership Quarterly,2006,[No abstract available],,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745960553&doi=10.1016%2fj.leaqua.2006.01.002&partnerID=40&md5=d12e647dafd41b9b46cf238dc80c0678
403,"A. Scherbaum C., Finlinson S., Barden K., Tamanini K.",Applications of item response theory to measurement issues in leadership research,Leadership Quarterly,2006,"The measurement of a variety of leadership constructs has been a persistent source of debate and critique for many areas of leadership research. As such, leadership researchers have devoted substantial efforts to demonstrating the psychometric quality of their measures. Yet, the techniques used in these efforts have not kept pace with the advances in psychometric theory and methods. This is regrettable given that modern psychometric techniques, such as item response theory, provide additional insights over and above those gained from classical psychometric techniques. This paper presents an introduction to item response theory and demonstrates the application of both cumulative and unfolding IRT models to measurement issues in leadership research using leader-member exchange as an example. © 2006 Elsevier B.V. All rights reserved.",Item response theory; Leader-member exchange; Leadership measurement; Psychometric techniques; Unfolding IRT models,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745951972&doi=10.1016%2fj.leaqua.2006.04.005&partnerID=40&md5=399e874e509d9efc4488a272ba147bfa
402,"Hollenbeck G.P., McCall Jr. M.W., Silzer R.F.",Leadership competency models,Leadership Quarterly,2006,"In this exchange of letters, Hollenbeck, McCall, and Silzer exchange views on the value of leadership competency models. Hollenbeck and McCall argue that the assumptions behind competency models are problematic and that the field's uncritical acceptance of this technique has negative consequences, including a return to the ""great person"" view of leadership and a disregard for ""great results."" Silzer counters with an examination of the benefits of leadership competency models for individuals and organizations. In his view, the developers and users of competency models do not succumb to an overly simplistic view of leadership effectiveness, and the way forward is a more comprehensive model of effectiveness. © 2006 Elsevier Inc. All rights reserved.",Competency models; Experience; HR systems; Leader characteristics; Leadership competence; Leadership competencies; Leadership development,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745948511&doi=10.1016%2fj.leaqua.2006.04.003&partnerID=40&md5=7867a0b487b4d3fe3cdaf333a93b1c62
401,"Schneider M., Somers M.",Organizations as complex adaptive systems: Implications of Complexity Theory for leadership research,Leadership Quarterly,2006,"This article contrasts the assumptions of General Systems Theory, the framework for much prior leadership research, with those of Complexity Theory, to further develop the latter's implications for the definition of leadership and the leadership process. We propose that leadership in a Complex Adaptive System (CAS) may affect the organization indirectly, through the mediating variables of organizational identity and social movements. A rudimentary model of leadership in a CAS is presented. We then outline two non-linear methodologies, dynamic systems simulation and artificial neural networks, as appropriate to enable development and testing of a model leadership under the assumptions of Complexity Theory. © 2006 Elsevier Inc. All rights reserved.",Artificial neural networks; Complexity Theory; Dynamic systems simulation models; Organizational identity; Organizational leadership,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745947389&doi=10.1016%2fj.leaqua.2006.04.006&partnerID=40&md5=8f2080941abdce0d64f95219cd5f0b67
400,"Bono J.E., Ilies R.","Charisma, positive emotions and mood contagion",Leadership Quarterly,2006,"In a series of studies, we examine the role of positive emotions in the charismatic leadership process. In Studies 1 and 2, ratings of charisma in a natural work setting were linked to leaders' positive emotional expressions. In Study 3, leaders' positive emotional expressions were linked to mood states of simulated followers. Results suggest that mood contagion may be one of the psychological mechanisms by which charismatic leaders influence followers. In Study 4, we used a trained actor and manipulated leaders' positive emotional expressions to isolate the effects of positive emotions from the potential effects of non-emotional aspects of effective leadership (e.g., vision, other inspirational influence processes). A positive link between leader emotions and follower mood was found. Results also indicate that both leaders' positive emotional expressions and follower mood influenced ratings of leader effectiveness and attraction to the leader. © 2006 Elsevier Inc. All rights reserved.",Charisma; Leadership; Mood contagion; Positive emotions,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745936534&doi=10.1016%2fj.leaqua.2006.04.008&partnerID=40&md5=fd738e2d1ea99772d672d99520f06af6
399,"Balkundi P., Kilduff M.",The ties that lead: A social network approach to leadership (DOI:10.1016/j.leaqua.2005.09.004),Leadership Quarterly,2006,"This article investigates, for leadership research, the implications of new directions in social network theory that emphasize networks as both cognitive structures in the minds of organizational members and opportunity structures that facilitate and constrain action. We introduce the four core ideas at the heart of the network research program: the importance of relations, actors' embeddedness, the social utility of connections, and the structural patterning of social life. Then we present a theoretical model of how network cognitions in the minds of leaders affect three types of networks: the direct ties surrounding leaders, the pattern of direct and indirect ties within which leaders are embedded in the whole organization and the interorganizational linkages formed by leaders as representatives of organizations. We suggest that these patterns of ties can contribute to leader effectiveness. © 2006 Elsevier Inc. All rights reserved.",Centrality; Leaders; Social networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745932053&doi=10.1016%2fj.leaqua.2006.01.001&partnerID=40&md5=1f7d2c94816a478433993cb9486dadca
397,"Day D.V., Gronn P., Salas E.",Leadership in team-based organizations: On the threshold of a new era,Leadership Quarterly,2006,"The discipline of team leadership appears poised for major advances, both in terms of science and practice. This introduction to the special issue on leadership in team-based organizations identifies some of the major challenges and opportunities regarding future advances of team leadership. They include more fully addressing multilevel issues; cross-level effects; design, methods and measurement issues; studying team leadership in context; and the possibility of hybrid leadership forms in teams. The special issue articles are then briefly discussed organized around collective, relational, and individual team leader levels of analyses. © 2006 Elsevier Inc. All rights reserved.",Collective leadership; Multilevel issues; Team leadership; Team processes,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744818497&doi=10.1016%2fj.leaqua.2006.02.001&partnerID=40&md5=2d8fe6552e18608dc47c221bf4fb6f7b
396,"Burke C.S., Stagl K.C., Klein C., Goodwin G.F., Salas E., Halpin S.M.",What type of leadership behaviors are functional in teams? A meta-analysis,Leadership Quarterly,2006,"Despite the increased work on leadership in teams, there is a lack of integration concerning the relationship between leader behaviors and team performance outcomes. A framework depicting the relationship between leadership functions, specific leadership behaviors, and conditions which enable team performance was created. Using this framework, a meta-analysis was conducted to examine the relationship between leadership behavior in teams and behaviorally-based team performance outcomes. Results suggest the use of task-focused behaviors is moderately related to perceived team effectiveness and team productivity (.333, .203). Person-focused behaviors were related to perceived team effectiveness (.360), team productivity (.284), and team learning (.560). Sub-group analyses indicated that the specific leadership behaviors investigated were generally related to team performance outcomes. Most notably, empowerment behaviors accounted for nearly 30% of the variance in team learning. Finally, moderator analyses investigating the level of task interdependence were conducted. Study limitations, practical implications, and directions for research are also outlined. © 2006 Elsevier Inc. All rights reserved.",Leadership; Leadership behavior; Task interdependence; Team leadership; Team performance outcomes; Teams,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744526963&doi=10.1016%2fj.leaqua.2006.02.007&partnerID=40&md5=d14795a7c304bdd6fd92b1e300a9de41
395,"Ford L.R., Seers A.",Relational leadership and team climates: Pitting differentiation versus agreement,Leadership Quarterly,2006,"There is an increasing interest in within-group agreement in organizations, in response to evidence that agreement is predictive of various organizational outcomes of interest. The model in this study suggests that within-group agreement on climate is predicted by the quality of exchange relationships, specifically team-member exchange (TMX), leader-member exchange (LMX), social interaction and work interdependence. Results suggest that average high quality LMX and TMX relationships are both predictive of within-group agreement on some measures of climate. The results also support the notion that differentiation in TMX relationships within a team is deleterious to within-group agreement on climate. Contrary to existing literature, social interaction and work interdependence were not significantly related to any of the other variables in the model. © 2006 Elsevier Inc. All rights reserved.",Climate; Differentiation; Leader-member exchange; Leadership; Team-member exchange,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744517806&doi=10.1016%2fj.leaqua.2006.02.005&partnerID=40&md5=c96594b0272a7661ee660e4e82149b70
394,"Mehra A., Smith B.R., Dixon A.L., Robertson B.",Distributed leadership in teams: The network of leadership perceptions and team performance,Leadership Quarterly,2006,"This study uses social network analysis to examine distributed leadership in work teams. We used sociometric data from 28 field-based sales teams to investigate how the network structure of leadership perceptions considered at the team level of analysis was related to team performance. We failed to find support for the idea that the more leadership is distributed across the members of a team the better the team's performance: Decentralization of the leadership network (across three different operationalizations of network decentralization) was not significantly related to superior team performance. But we did find support for the idea that certain kinds of decentralized leadership structures are associated with better team performance than others. Our study suggests that distributed leadership structures can differ with regard to important structural characteristics, and these differences can have important implications for team performance. © 2006 Elsevier Inc. All rights reserved.",Leadership; Social networks; Team performance,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744517080&doi=10.1016%2fj.leaqua.2006.02.003&partnerID=40&md5=3ec7d780931334c0f70f0cf4b78dee5e
393,"Morgeson F.P., DeRue D.S.","Event criticality, urgency, and duration: Understanding how events disrupt teams and influence team leader intervention",Leadership Quarterly,2006,"Research has begun to recognize the role leaders can play in enhancing semi-autonomous work team effectiveness. One recent approach suggests that leaders enhance team functioning by intervening in the context of specific events, where the effectiveness of active intervention strategies is moderated by event disruptiveness [Morgeson, F.P. (2005). The external leadership of self-managing teams: Intervening in the context of novel and disruptive events. Journal of Applied Psychology, 90 497-508.]. The present study extends this research by examining the relationship between event criticality, urgency, and duration and event disruptiveness as well as the amount of time leaders spend managing different types of events. Using both qualitative and quantitative methods in four different organizations, we found that these three characteristics of events were positively related to team disruption, but only urgency was related to the amount of time leaders spent managing the event. A qualitative analysis of the events revealed that the impact of events on team functioning and leader intervention varied according to the type of event encountered. The implications of these findings for team leadership research are discussed. © 2006 Elsevier Inc. All rights reserved.",Event management; Leadership; Team,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744516302&doi=10.1016%2fj.leaqua.2006.02.006&partnerID=40&md5=a5cfaa585d2bf759023eeaf55711f4d4
392,"Ensley M.D., Hmieleski K.M., Pearce C.L.",The importance of vertical and shared leadership within new venture top management teams: Implications for the performance of startups,Leadership Quarterly,2006,"The current study investigated the relative influence of vertical versus shared leadership within new venture top management teams on the performance of startups using two different samples. Vertical leadership stems from an appointed or formal leader of a team (e.g., the CEO), whereas shared leadership is a form of distributed leadership stemming from within a team. Transformational, transactional, empowering, and directive dimensions of both vertical and shared leadership were examined. New venture performance was considered in terms of revenue growth and employee growth. The first sample was comprised of 66 top management teams of firms drawn from Inc. Magazine's annual list of America's 500 fastest growing startups. The seconded sample consisted of 154 top management teams of startups randomly drawn from Dun and Bradstreet, which compiles the most extensive database available for identifying relatively young American-based ventures. Both vertical and shared leadership were found to be highly significant predictors of new venture performance. Further, hierarchical regression analysis found the shared leadership variables to account for a significant amount of variance in new venture performance beyond the vertical leadership variables. These results were consistent across both samples, thus providing robust evidence for the value of shared leadership, in addition to the more traditional concept of vertical leadership. © 2006.",Management; New venture; Shared leadership; Startups; Vertical leadership,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744514580&doi=10.1016%2fj.leaqua.2006.02.002&partnerID=40&md5=60b1a15e3971df63bb68cf20f21704a9
391,"Boies K., Howell J.M.",Leader-member exchange in teams: An examination of the interaction between relationship differentiation and mean LMX in explaining team-level outcomes,Leadership Quarterly,2006,"The purpose of this study was to examine the interaction between mean level of LMX and the differentiation of LMX relationships within a team to explain team potency and team conflict. Hypotheses were tested in a team-based organization, the Canadian Forces. Soldiers (N = 162), who were members of 35 military teams, completed questionnaires assessing the different variables. All analyses were conducted at the team level. As expected, mean LMX within teams was positively related to team potency and negatively related to team conflict. Furthermore, mean LMX interacted with relationship differentiation within teams to explain team potency and team conflict. The results are discussed in terms of their implications for LMX theory and leadership practice. © 2006 Elsevier Inc. All rights reserved.",Leader-member exchange; Team conflict; Team potency; Within-team differentiation,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744507834&doi=10.1016%2fj.leaqua.2006.02.004&partnerID=40&md5=5a33a02f0170b70c1a1ace651d32ccb8
390,"Zhu W., Chew I.K.H., Spangler W.D.","Corrigendum to ""CEO transformational leadership and organizational outcomes: The mediating role of human-capital-enhancing human resource management"" [The Leadership Quarterly 16 (2005) 39-52] (DOI:10.1016/j.leaqua.2004.06.001)",Leadership Quarterly,2006,[No abstract available],,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744507596&doi=10.1016%2fj.leaqua.2006.03.001&partnerID=40&md5=c95aee3c9a44d80d0578b8b856c7aa4e
389,"Bedeian A.G., Hunt J.G.",Academic amnesia and vestigial assumptions of our forefathers,Leadership Quarterly,2006,"In this exchange of letters, Art Bedeian and Jerry Hunt consider what leadership as a concept actually means and whether what has been published in the relevant literature actually deals with leadership per se. Bedeian notes that leadership has been described as (a) synonymous with holding a supervisory or managerial position, (b) the possession of certain personal qualities, and (c) a category of behavior in which an individual acts in a certain manner, thereby influencing others to follow, and wonders if divergent findings regarding the relationship between leadership and other constructs may simply reflect differences in how leadership is defined. Hunt responds to Bedeian by providing a brief history of the literature's treatment of leadership/management differences and arguing for: (1) a framework that helps focus on the different historical-contextual aspects within which one would specifically be called upon to differentiate between leadership and management, and (2) the assumption that leadership is a subset of management, with both needing to be carried out (though not necessarily by the same person) to ensure organizational success. He concludes by articulating ways for researchers to empirically differentiate between leadership and management. © 2005 Elsevier Inc. All rights reserved.",Differences between leadership and other constructs; Historical-contextual superstructure framework; Leadership/management definitions; Supervisor or managerial position,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644927530&doi=10.1016%2fj.leaqua.2005.12.006&partnerID=40&md5=df76499714615c159493be3634bed588
387,"Kellett J.B., Humphrey R.H., Sleeth R.G.",Empathy and the emergence of task and relations leaders,Leadership Quarterly,2006,"This empirical study of small workgroup peers investigated relationships among perceptions of emotional abilities (i.e., empathy, ability to identify others' emotions, and ability to express one's own emotions), cognitive abilities, and leadership emergence. While controlling for cognitive ability and complex task performance, we found that people rated highly on empathy garnered attributions of leadership from their peers. Our study found that an actor's empathy (1) related positively to ratings of task leadership and ratings of relations leadership and (2) mediated the effect of other emotional abilities (i.e., the ability to identify others' emotions and the ability to express one's own emotions) on task and relations leadership. Emotional abilities were unrelated to cognitive abilities or complex task performance. Cognitive abilities and complex task performance earned actors higher ratings on task leadership, but not on relations leadership. The article concludes by relating the results to the new research on authentic leadership. © 2005 Elsevier Inc. All rights reserved.",Emotional intelligence; Empathy; Leadership,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644908477&doi=10.1016%2fj.leaqua.2005.12.003&partnerID=40&md5=bf513ac43f3670f1546873b74c5f5b4f
386,Walker M.C.,"Morality, self-interest, and leaders in international affairs",Leadership Quarterly,2006,"Critics of the morality associated with transforming leadership have begun to note the qualities of transactional and strategic leaders. The case of international affairs highlights the role transactional leaders play in providing structure and moral substance in an environment that lacks both. This study takes note of the competing schools of thought in international relations, the concept of a rational basis for cooperation, and four approaches to resolving moral disputes in political theory. In sum, this study shows how the pursuit of mutual self-interest over the long-term and not absolute moral principles has usually provided an effective and morally sound international system that serves the greater good. © 2006 Elsevier Inc. All rights reserved.",International; Morality; Self-interest; Transactional leadership; Transforming leadership,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644905274&doi=10.1016%2fj.leaqua.2005.12.002&partnerID=40&md5=8cacc7b77ca0bf25b16af088f2ca1a78
385,"Tsui A.S., Zhang Z.-X., Wang H., Xin K.R., Wu J.B.",Unpacking the relationship between CEO leadership behavior and organizational culture,Leadership Quarterly,2006,"Both the functionalist and the attribution perspectives support a strong association between CEO leadership behavior and organizational culture. However, contingency perspective points to the potential limits of the leader's ability to change or shape an organization's culture. We aim for a deep understanding of when and why decoupling between CEO leadership behavior and organizational culture may occur. We examined this issue in a novel context, the People's Republic of China, where there is large variance on leader discretion in different types of firms. We conducted two survey studies and an interview study to unpack the nature of the relationship. The findings offer insights on both leadership and institutional factors that may account for the decoupling between CEO leadership behavior and organizational cultural values. We offer directions for future research on both leadership and organizational culture phenomena and their potential relationships or lack of. © 2005 Elsevier Inc. All rights reserved.",Leadership; Organizational culture,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644900479&doi=10.1016%2fj.leaqua.2005.12.001&partnerID=40&md5=e367631212a42b18655efd9fcd0f35f9
384,Dasborough M.T.,Cognitive asymmetry in employee emotional reactions to leadership behaviors,Leadership Quarterly,2006,"This article is predicated on the idea that leaders shape workplace affective events. Based on Affective Events Theory (AET), I argue that leaders are sources of employee positive and negative emotions at work. Certain leader behaviors displayed during interactions with their employees are the sources of these affective events. The second theoretical underpinning of the article is the Asymmetry Effect of emotion. Consistent with this theory, employees are more likely to recall negative incidents than positive incidents. In a qualitative study, evidence that these processes exist in the workplace was found. Leader behaviors were sources of positive or negative emotional responses in employees; employees recalled more negative incidents than positive incidents, and they recalled them more intensely and in more detail than positive incidents. Consequently, leaders may need to exercise their emotional intelligence to generate emotional uplifts to overcome the hassles in the workplace that employees seem to remember so vividly. © 2006 Elsevier Inc. All rights reserved.",Affective events; Asymmetry; Emotions; Leadership,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644893066&doi=10.1016%2fj.leaqua.2005.12.004&partnerID=40&md5=5c4dbe9731fb346942cd1cb1f2d29ff7
383,"Cha S.E., Edmondson A.C.","When values backfire: Leadership, attribution, and disenchantment in a values-driven organization",Leadership Quarterly,2006,"Theory on charismatic leaders suggests that shared values play an important role in promoting employee effort and organizational performance. This article proposes a theoretical model to identify conditions under which charismatic leadership and values inadvertently give rise to employee disenchantment, despite the good intentions of leaders and followers. The model integrates findings from a qualitative longitudinal study of a small advertising firm with prior research to develop new theory on unintended negative consequences of charismatic leadership. We propose that employee sensemaking triggered by strong organizational values can increase the risk of attributions of leader hypocrisy, which lead to employee disenchantment in a process we call the hypocrisy attribution dynamic. Value expansion, organizational tenure, and perceived benefit/harm are proposed to moderate the hypocrisy attribution dynamic, influencing the chances of negative sensemaking about leaders' behavior. This research sheds light on mechanisms through which charismatic leadership and values achieve their effects, and suggests that value expansion may be a double-edged sword - heightening followers' experience of meaning at work but also increasing the risk of subsequent disenchantment. © 2005 Elsevier Inc. All rights reserved.",Attribution; Charismatic leadership; Emotions; Hypocrisy; Values,https://www.scopus.com/inward/record.uri?eid=2-s2.0-30944459429&doi=10.1016%2fj.leaqua.2005.10.006&partnerID=40&md5=a0139d2625375a7136666c7e2d91ec3e
382,"Arvey R.D., Rotundo M., Johnson W., Zhang Z., McGue M.",The determinants of leadership role occupancy: Genetic and personality factors,Leadership Quarterly,2006,"This study investigated the influence of genetic factor and personality on leadership role occupancy among a sample of male twins. Identical twins (n = 238) who share 100% of their genetic background were compared with fraternal twins (n = 188) who are expected to share only 50% of their genetic background. Results indicated that 30% of the variance in leadership role occupancy could be accounted for by genetic factor, while non-shared (or non-common) environmental factor accounted for the remaining variance in leadership role occupancy. Genetic influences also contributed to personality variables known to be associated with leadership (i.e., social potency and achievement). Furthermore, the results indicated that the genetic influence on leadership role occupancy was associated with the genetic factors influencing the personality variables, but there was no definitive evidence whether these personality variables partially mediated the relationship between genetic factor and leadership. Results are discussed in terms of the implications for leader selection and training. © 2005 Elsevier Inc. All rights reserved.",Behavioral genetics; Leadership; Personality,https://www.scopus.com/inward/record.uri?eid=2-s2.0-30944458596&doi=10.1016%2fj.leaqua.2005.10.009&partnerID=40&md5=a2ae1e8f799d98b07be3689906e20488
381,"Black J.A., Oliver R.L., Howell J.P., King J.P.",A dynamic system simulation of leader and group effects on context for learning,Leadership Quarterly,2006,"The dynamic interactions of leaders and followers often result in important strategic resources and competencies that are critical to an organization's success. Yet there is little research that explicitly addresses how the skill levels of leaders and followers are linked as a socially constructed strategic resource is created. This article describes an agent-based dynamic model simulation of the creation of Group Context-for-Learning, which is an intangible strategic resource that supports organizational learning. The simulation describes developmental paths showing the growth in Group Context-for-Learning for various leader-group combinations. While both leader and workgroup skill levels affected the developmental paths shown by different groups, a highly skilled group invariably produced a better developmental path than a low skilled group, regardless of the leader's skill level. © 2005 Elsevier Inc. All rights reserved.",Agent-based simulation; Change; Leadership,https://www.scopus.com/inward/record.uri?eid=2-s2.0-30944456286&doi=10.1016%2fj.leaqua.2005.10.007&partnerID=40&md5=54688168c91962309243f7ad30d59cd3
380,De Cremer D.,Affective and motivational consequences of leader self-sacrifice: The moderating effect of autocratic leadership,Leadership Quarterly,2006,"The present research examined how self-sacrificial leadership predicts followers' emotional and motivational reactions as a function of how autocratic this leader behaves (i.e., pushing his opinions or not). A scenario experiment and a laboratory experiment were conducted to test the prediction that, in addition to main effects for self-sacrifice and autocratic leadership, the positive effect of self-sacrifice is most strongly when the leader does not act in an autocratic manner. The findings of these two studies supported the predictions. Also, the laboratory experiment showed that the interactive effect on motivation to work with the leader was mediated by followers' emotional reactions. The present results are discussed in light of prior research on self-sacrifice and charismatic leadership in general and suggestions are made that future research needs to focus more on the interactions between different leadership behaviors and the psychological processes underlying these effects. © 2005 Published by Elsevier Inc.",Autocratic leadership; Emotions; Motivation to work; Self-sacrifice,https://www.scopus.com/inward/record.uri?eid=2-s2.0-30944455038&doi=10.1016%2fj.leaqua.2005.10.005&partnerID=40&md5=52089cd37dab2ef158a5fa83f90a98cb
379,"Boje D.M., Rhodes C.",The leadership of Ronald McDonald: Double narration and stylistic lines of transformation,Leadership Quarterly,2006,"This research note reports a study of Ronald McDonald's leadership. The argument is that rather than just being a spokesperson or marketing device for the McDonald's corporation, Ronald performs an important transformational leadership function. Ronald's recent restylization as a nutrition-fitness leader is part of McDonald's most daring organizational transformation. Using the Bakhtinian theory of double narration, we argue that while Ronald is crafted by the actual leaders of McDonald's, his leadership exceeds official corporate narratives because of the cultural meanings associated with his character as a clown. This clown persona has enabled Ronald to emerge as a leader along two interrelated lines of organizational stylistic transformation: from epic to novelistic corporation and from purveyor of unhealthy foods to a nutrition-fitness enterprise. © 2005 Elsevier Inc. All rights reserved.",Bakhtin; Double narration; McDonald's Corporation; Transformational leadership,https://www.scopus.com/inward/record.uri?eid=2-s2.0-30944448787&doi=10.1016%2fj.leaqua.2005.10.004&partnerID=40&md5=b28c3e0537ad7aad517b7c5169b944b5
